angle	angular error	rotation error
3.96	-2.32	-1.41
		
3.96	-2.32	-1.41
		
3.96	-2.32	-1.41
		
3.96	-2.32	-1.21
		
3.96	-2.32	-1.21
		
3.97	-2.31	-1.21
		
3.97	-2.31	-1.21
		
3.97	-2.31	-1.21
		
3.97	-2.31	-1.21
		
3.97	-2.31	-1.21
		
3.97	-2.31	-1.21
		
3.97	-2.31	-1.21
		
3.97	-2.31	-1.21
		
3.97	-2.31	-1.21
		
3.98	-2.3	-1.21
		
3.98	-2.3	-1.21
		
3.98	-2.3	-1.21
		
3.98	-2.3	-1.21
		
3.98	-2.3	-1.21
		
3.98	-2.3	-1.21
		
3.98	-2.3	-1.21
		
3.98	-2.3	-1.21
		
3.98	-2.3	-1.21
		
3.99	-2.29	-1.21
		
3.99	-2.29	-1.21
		
3.99	-2.29	-1.21
		
3.99	-2.29	-1.21
		
3.99	-2.29	-1.21
		
3.99	-2.29	-1.21
		
3.99	-2.29	-1.21
		
3.99	-2.29	-1.21
		
3.99	-2.29	-1.21
		
4	-2.28	-1.21
		
4	-2.28	-1.21
		
4	-2.28	-1.21
		
4	-2.28	-1.21
		
4	-2.28	-1.21
		
4	-2.28	-1.21
		
4	-2.28	-1.21
		
4	-2.28	-1.21
		
4	-2.28	-1.21
		
4	-2.28	-1.21
		
4.01	-2.27	-1.21
		
4.01	-2.27	-1.21
		
4.01	-2.27	-1.21
		
4.01	-2.27	-1.21
		
4.01	-2.27	-1.21
		
4.01	-2.27	-1.21
		
4.01	-2.27	-1.21
		
4.01	-2.27	-1.21
		
4.01	-2.27	-1.21
		
4.02	-2.26	-1.21
		
4.02	-2.26	-1.21
		
4.02	-2.26	-1.21
		
4.02	-2.26	-1.21
		
4.02	-2.26	-1.21
		
4.02	-2.26	-1.21
		
4.02	-2.26	-1.21
		
4.02	-2.26	-1.21
		
4.02	-2.26	-1.21
		
4.03	-2.25	-1.21
		
4.03	-2.25	-1.21
		
4.03	-2.25	-1.21
		
4.03	-2.25	-1.21
		
4.03	-2.25	-1.21
		
4.03	-2.25	-1.21
		
4.03	-2.25	-1.21
		
4.03	-2.25	-1.21
		
4.03	-2.25	-1.21
		
4.04	-2.24	-1.21
		
4.04	-2.24	-1.21
		
4.04	-2.24	-1.21
		
4.04	-2.24	-1.21
		
4.04	-2.24	-1.21
		
4.04	-2.24	-1.21
		
4.04	-2.24	-1.21
		
4.04	-2.24	-1.21
		
4.04	-2.24	-1.21
		
4.05	-2.23	-1.21
		
4.05	-2.23	-1.21
		
4.05	-2.23	-1.21
		
4.05	-2.23	-1.21
		
4.05	-2.23	-1.21
		
4.05	-2.23	-1.21
		
4.05	-2.23	-1.21
		
4.05	-2.23	-1.21
		
4.05	-2.23	-1.21
		
4.06	-2.22	-1.21
		
4.06	-2.22	-1.21
		
4.06	-2.22	-1.21
		
4.06	-2.22	-1.21
		
4.06	-2.22	-1.21
		
4.06	-2.22	-1.21
		
4.06	-2.22	-1.21
		
4.06	-2.22	-1.21
		
4.06	-2.22	-1.21
		
4.07	-2.21	-1.21
		
4.07	-2.21	-1.21
		
4.07	-2.21	-1.21
		
4.07	-2.21	-1.21
		
4.07	-2.21	-1.21
		
4.07	-2.21	-1.21
		
4.07	-2.21	-1.21
		
4.07	-2.21	-1.21
		
4.08	-2.21	-1.21
		
4.08	-2.21	-1.21
		
4.08	-2.2	-1.21
		
4.08	-2.2	-1.21
		
4.08	-2.2	-1.21
		
4.08	-2.2	-1.21
		
4.08	-2.2	-1.21
		
4.08	-2.2	-1.21
		
4.09	-2.2	-1.21
		
4.09	-2.2	-1.21
		
4.09	-2.2	-1.21
		
4.09	-2.19	-1.21
		
4.09	-2.19	-1.21
		
4.09	-2.19	-1.21
		
4.1	-2.19	-1.21
		
4.1	-2.19	-1.21
		
4.1	-2.19	-1.21
		
4.1	-2.19	-1.21
		
4.1	-2.19	-1.21
		
4.1	-2.19	-1.21
		
4.1	-2.18	-1.21
		
4.1	-2.18	-1.21
		
4.1	-2.18	-1.21
		
4.11	-2.18	-1.21
		
4.11	-2.18	-1.21
		
4.11	-2.18	-1.21
		
4.11	-2.18	-1.21
		
4.11	-2.18	-1.21
		
4.11	-2.18	-1.21
		
4.12	-2.17	-1.21
		
4.12	-2.17	-1.21
		
4.12	-2.17	-1.21
		
4.12	-2.17	-1.21
		
4.12	-2.17	-1.21
		
4.12	-2.17	-1.21
		
4.12	-2.17	-1.21
		
4.12	-2.16	-1.21
		
4.12	-2.16	-1.21
		
4.13	-2.16	-1.21
		
4.13	-2.16	-1.21
		
4.13	-2.16	-1.21
		
4.13	-2.16	-1.21
		
4.13	-2.16	-1.21
		
4.13	-2.16	-1.21
		
4.13	-2.16	-1.21
		
4.13	-2.15	-1.21
		
4.13	-2.15	-1.21
		
4.14	-2.15	-1.21
		
4.14	-2.15	-1.21
		
4.14	-2.15	-1.21
		
4.14	-2.14	-1.21
		
4.14	-2.14	-1.21
		
4.14	-2.14	-1.21
		
4.14	-2.14	-1.21
		
4.14	-2.14	-1.21
		
4.14	-2.14	-1.21
		
4.14	-2.14	-1.21
		
4.15	-2.14	-1.21
		
4.15	-2.14	-1.21
		
4.15	-2.14	-1.21
		
4.15	-2.13	-1.21
		
4.15	-2.13	-1.21
		
4.15	-2.13	-1.21
		
4.15	-2.13	-1.21
		
4.15	-2.13	-1.21
		
4.15	-2.13	-1.21
		
4.16	-2.12	-1.21
		
4.16	-2.12	-1.21
		
4.16	-2.12	-1.21
		
4.16	-2.12	-1.21
		
4.16	-2.12	-1.21
		
4.16	-2.12	-1.21
		
4.16	-2.12	-1.21
		
4.16	-2.12	-1.21
		
4.16	-2.12	-1.21
		
4.17	-2.11	-1.21
		
4.17	-2.11	-1.21
		
4.17	-2.11	-1.21
		
4.17	-2.11	-1.21
		
4.17	-2.11	-1.21
		
4.17	-2.11	-1.21
		
4.17	-2.11	-1.21
		
4.17	-2.11	-1.21
		
4.17	-2.11	-1.21
		
4.18	-2.1	-1.21
		
4.18	-2.1	-1.21
		
4.18	-2.1	-1.21
		
4.18	-2.1	-1.21
		
4.18	-2.1	-1.21
		
4.18	-2.1	-1.21
		
4.18	-2.1	-1.21
		
4.18	-2.1	-1.21
		
4.18	-2.1	-1.21
		
4.19	-2.09	-1.21
		
4.19	-2.09	-1.21
		
4.19	-2.09	-1.21
		
4.19	-2.09	-1.21
		
4.19	-2.09	-1.41
		
4.19	-2.09	-1.41
		
4.19	-2.09	-1.41
		
4.19	-2.09	-1.41
		
4.19	-2.09	-1.41
		
4.2	-2.08	-1.41
		
4.2	-2.08	-1.41
		
4.2	-2.08	-1.41
		
4.2	-2.08	-1.41
		
4.2	-2.08	-1.41
		
4.2	-2.08	-1.41
		
4.2	-2.08	-1.41
		
4.2	-2.08	-1.41
		
4.2	-2.08	-1.41
		
4.21	-2.07	-1.41
		
4.21	-2.07	-1.41
		
4.21	-2.07	-1.41
		
4.21	-2.07	-1.41
		
4.21	-2.07	-1.41
		
4.21	-2.07	-1.41
		
4.21	-2.07	-1.41
		
4.21	-2.07	-1.41
		
4.21	-2.07	-1.41
		
4.21	-2.07	-1.41
		
4.22	-2.06	-1.41
		
4.22	-2.06	-1.41
		
4.22	-2.06	-1.41
		
4.22	-2.06	-1.41
		
4.22	-2.06	-1.41
		
4.22	-2.06	-1.41
		
4.22	-2.06	-1.41
		
4.22	-2.06	-1.41
		
4.22	-2.06	-1.41
		
4.23	-2.05	-1.41
		
4.23	-2.05	-1.41
		
4.23	-2.05	-1.41
		
4.23	-2.05	-1.41
		
4.23	-2.05	-1.41
		
4.23	-2.05	-1.41
		
4.23	-2.05	-1.41
		
4.23	-2.05	-1.41
		
4.23	-2.05	-1.41
		
4.24	-2.04	-1.41
		
4.24	-2.04	-1.41
		
4.24	-2.04	-1.41
		
4.24	-2.04	-1.41
		
4.24	-2.04	-1.41
		
4.24	-2.04	-1.41
		
4.24	-2.04	-1.41
		
4.25	-2.04	-1.41
		
4.25	-2.04	-1.41
		
4.25	-2.03	-1.41
		
4.25	-2.03	-1.41
		
4.25	-2.03	-1.41
		
4.25	-2.03	-1.41
		
4.25	-2.03	-1.41
		
4.25	-2.03	-1.41
		
4.25	-2.03	-1.41
		
4.26	-2.03	-1.41
		
4.26	-2.03	-1.41
		
4.26	-2.02	-1.41
		
4.26	-2.02	-1.41
		
4.26	-2.02	-1.41
		
4.26	-2.02	-1.41
		
4.27	-2.02	-1.41
		
4.27	-2.02	-1.41
		
4.27	-2.02	-1.41
		
4.27	-2.02	-1.41
		
4.27	-2.02	-1.41
		
4.27	-2.01	-1.41
		
4.27	-2.01	-1.41
		
4.28	-2.01	-1.41
		
4.28	-2.01	-1.41
		
4.28	-2.01	-1.41
		
4.28	-2.01	-1.41
		
4.28	-2.01	-1.41
		
4.28	-2.01	-1.41
		
4.28	-2.01	-1.41
		
4.28	-2.01	-1.41
		
4.29	-2	-1.41
		
4.29	-2	-1.41
		
4.29	-2	-1.41
		
4.29	-2	-1.41
		
4.29	-2	-1.41
		
4.29	-1.99	-1.41
		
4.29	-1.99	-1.41
		
4.29	-1.99	-1.41
		
4.29	-1.99	-1.41
		
4.3	-1.99	-1.41
		
4.3	-1.99	-1.41
		
4.3	-1.99	-1.41
		
4.3	-1.99	-1.41
		
4.3	-1.99	-1.41
		
4.3	-1.99	-1.41
		
4.3	-1.98	-1.41
		
4.3	-1.98	-1.41
		
4.3	-1.98	-1.41
		
4.31	-1.98	-1.41
		
4.31	-1.98	-1.41
		
4.31	-1.97	-1.41
		
4.31	-1.97	-1.41
		
4.31	-1.97	-1.41
		
4.31	-1.97	-1.41
		
4.31	-1.97	-1.41
		
4.31	-1.97	-1.41
		
4.31	-1.97	-1.41
		
4.32	-1.97	-1.41
		
4.32	-1.96	-1.41
		
4.32	-1.96	-1.41
		
4.32	-1.96	-1.41
		
4.32	-1.96	-1.41
		
4.32	-1.96	-1.41
		
4.32	-1.96	-1.41
		
4.32	-1.96	-1.41
		
4.32	-1.96	-1.41
		
4.33	-1.96	-1.41
		
4.33	-1.95	-1.41
		
4.33	-1.95	-1.41
		
4.33	-1.95	-1.41
		
4.33	-1.95	-1.41
		
4.33	-1.95	-1.41
		
4.33	-1.95	-1.41
		
4.33	-1.95	-1.41
		
4.33	-1.95	-1.41
		
4.34	-1.94	-1.41
		
4.34	-1.94	-1.41
		
4.34	-1.94	-1.41
		
4.34	-1.94	-1.41
		
4.34	-1.94	-1.41
		
4.34	-1.94	-1.41
		
4.34	-1.94	-1.41
		
4.34	-1.94	-1.41
		
4.34	-1.94	-1.41
		
4.34	-1.94	-1.41
		
4.35	-1.93	-1.41
		
4.35	-1.93	-1.41
		
4.35	-1.93	-1.41
		
4.35	-1.93	-1.41
		
4.35	-1.93	-1.41
		
4.35	-1.93	-1.41
		
4.35	-1.93	-1.41
		
4.35	-1.93	-1.41
		
4.35	-1.93	-1.41
		
4.36	-1.92	-1.41
		
4.36	-1.92	-1.41
		
4.36	-1.92	-1.41
		
4.36	-1.92	-1.41
		
4.36	-1.92	-1.41
		
4.36	-1.92	-1.41
		
4.36	-1.92	-1.41
		
4.36	-1.92	-1.41
		
4.36	-1.92	-1.41
		
4.37	-1.91	-1.41
		
4.37	-1.91	-1.41
		
4.37	-1.91	-1.41
		
4.37	-1.91	-1.41
		
4.37	-1.91	-1.41
		
4.37	-1.91	-1.41
		
4.37	-1.91	-1.41
		
4.38	-1.91	-1.41
		
4.38	-1.91	-1.41
		
4.38	-1.9	-1.41
		
4.38	-1.9	-1.41
		
4.38	-1.9	-1.41
		
4.38	-1.9	-1.41
		
4.38	-1.9	-1.41
		
4.39	-1.9	-1.41
		
4.39	-1.9	-1.41
		
4.39	-1.9	-1.41
		
4.39	-1.9	-1.41
		
4.39	-1.89	-1.41
		
4.4	-1.89	-1.41
		
4.4	-1.89	-1.41
		
4.4	-1.89	-1.41
		
4.4	-1.89	-1.41
		
4.4	-1.89	-1.41
		
4.4	-1.89	-1.41
		
4.4	-1.89	-1.41
		
4.4	-1.89	-1.41
		
4.4	-1.88	-1.41
		
4.41	-1.88	-1.41
		
4.41	-1.88	-1.41
		
4.41	-1.88	-1.41
		
4.41	-1.88	-1.41
		
4.41	-1.88	-1.41
		
4.41	-1.88	-1.41
		
4.41	-1.88	-1.41
		
4.41	-1.88	-1.41
		
4.41	-1.88	-1.41
		
4.42	-1.87	-1.41
		
4.42	-1.87	-1.41
		
4.42	-1.87	-1.41
		
4.42	-1.87	-1.41
		
4.42	-1.87	-1.41
		
4.42	-1.87	-1.41
		
4.42	-1.86	-1.41
		
4.42	-1.86	-1.41
		
4.42	-1.86	-1.41
		
4.43	-1.86	-1.41
		
4.43	-1.86	-1.41
		
4.43	-1.86	-1.41
		
4.43	-1.86	-1.41
		
4.43	-1.86	-1.41
		
4.43	-1.85	-1.41
		
4.43	-1.85	-1.41
		
4.43	-1.85	-1.41
		
4.43	-1.85	-1.41
		
4.44	-1.84	-1.41
		
4.44	-1.84	-1.41
		
4.44	-1.84	-1.41
		
4.44	-1.84	-1.41
		
4.44	-1.84	-1.41
		
4.44	-1.84	-1.41
		
4.44	-1.84	-1.41
		
4.44	-1.84	-1.41
		
4.44	-1.84	-1.41
		
4.45	-1.83	-1.41
		
4.45	-1.83	-1.41
		
4.45	-1.83	-1.41
		
4.45	-1.83	-1.41
		
4.45	-1.83	-1.41
		
4.45	-1.83	-1.41
		
4.45	-1.83	-1.41
		
4.45	-1.83	-1.41
		
4.45	-1.83	-1.41
		
4.46	-1.82	-1.41
		
4.46	-1.82	-1.41
		
4.46	-1.82	-1.41
		
4.46	-1.82	-1.41
		
4.46	-1.82	-1.41
		
4.46	-1.82	-1.41
		
4.46	-1.82	-1.41
		
4.46	-1.82	-1.41
		
4.46	-1.82	-1.41
		
4.47	-1.81	-1.41
		
4.47	-1.81	-1.41
		
4.47	-1.81	-1.41
		
4.47	-1.81	-1.41
		
4.47	-1.81	-1.41
		
4.47	-1.81	-1.41
		
4.47	-1.81	-1.41
		
4.47	-1.81	-1.41
		
4.47	-1.81	-1.41
		
4.47	-1.81	-1.41
		
4.48	-1.8	-1.41
		
4.48	-1.8	-1.41
		
4.48	-1.8	-1.41
		
4.48	-1.8	-1.41
		
4.48	-1.8	-1.41
		
4.48	-1.8	-1.41
		
4.48	-1.8	-1.41
		
4.48	-1.8	-1.41
		
4.48	-1.8	-1.41
		
4.49	-1.79	-1.41
		
4.49	-1.79	-1.41
		
4.49	-1.79	-1.41
		
4.49	-1.79	-1.41
		
4.49	-1.79	-1.41
		
4.49	-1.79	-1.41
		
4.49	-1.79	-1.41
		
4.49	-1.79	-1.41
		
4.49	-1.79	-1.41
		
4.5	-1.78	-1.41
		
4.5	-1.78	-1.41
		
4.5	-1.78	-1.41
		
4.5	-1.78	-1.41
		
4.5	-1.78	-1.41
		
4.51	-1.78	-1.41
		
4.51	-1.78	-1.41
		
4.51	-1.78	-1.41
		
4.51	-1.78	-1.41
		
4.51	-1.77	-1.41
		
4.51	-1.77	-1.41
		
4.51	-1.77	-1.41
		
4.51	-1.77	-1.41
		
4.51	-1.77	-1.41
		
4.51	-1.77	-1.41
		
4.52	-1.77	-1.41
		
4.52	-1.77	-1.41
		
4.52	-1.77	-1.41
		
4.52	-1.76	-1.41
		
4.52	-1.76	-1.41
		
4.52	-1.76	-1.41
		
4.52	-1.76	-1.41
		
4.53	-1.76	-1.41
		
4.53	-1.76	-1.41
		
4.53	-1.76	-1.41
		
4.53	-1.76	-1.41
		
4.53	-1.76	-1.41
		
4.53	-1.75	-1.41
		
4.53	-1.75	-1.41
		
4.53	-1.75	-1.41
		
4.53	-1.75	-1.41
		
4.54	-1.75	-1.41
		
4.54	-1.75	-1.41
		
4.54	-1.75	-1.41
		
4.54	-1.75	-1.41
		
4.54	-1.75	-1.41
		
4.54	-1.74	-1.41
		
4.55	-1.74	-1.41
		
4.55	-1.74	-1.41
		
4.55	-1.74	-1.41
		
4.55	-1.74	-1.41
		
4.55	-1.74	-1.41
		
4.55	-1.74	-1.41
		
4.55	-1.74	-1.41
		
4.55	-1.74	-1.41
		
4.55	-1.73	-1.41
		
4.56	-1.73	-1.41
		
4.56	-1.73	-1.41
		
4.56	-1.73	-1.41
		
4.56	-1.73	-1.41
		
4.56	-1.73	-1.41
		
4.56	-1.73	-1.41
		
4.56	-1.73	-1.41
		
4.56	-1.72	-1.41
		
4.56	-1.72	-1.41
		
4.57	-1.72	-1.41
		
4.57	-1.72	-1.41
		
4.57	-1.72	-1.41
		
4.57	-1.71	-1.41
		
4.57	-1.71	-1.41
		
4.57	-1.71	-1.41
		
4.57	-1.71	-1.41
		
4.57	-1.71	-1.41
		
4.57	-1.71	-1.41
		
4.58	-1.71	-1.41
		
4.58	-1.71	-1.41
		
4.58	-1.71	-1.41
		
4.58	-1.7	-1.41
		
4.58	-1.7	-1.41
		
4.58	-1.7	-1.41
		
4.58	-1.7	-1.41
		
4.58	-1.7	-1.41
		
4.58	-1.7	-1.41
		
4.59	-1.69	-1.41
		
4.59	-1.69	-1.41
		
4.59	-1.69	-1.41
		
4.59	-1.69	-1.41
		
4.59	-1.69	-1.41
		
4.59	-1.69	-1.41
		
4.59	-1.69	-1.41
		
4.59	-1.69	-1.41
		
4.59	-1.69	-1.41
		
4.6	-1.68	-1.41
		
4.6	-1.68	-1.41
		
4.6	-1.68	-1.41
		
4.6	-1.68	-1.41
		
4.6	-1.68	-1.41
		
4.6	-1.68	-1.41
		
4.6	-1.68	-1.41
		
4.6	-1.68	-1.41
		
4.6	-1.68	-1.41
		
4.61	-1.67	-1.41
		
4.61	-1.67	-1.41
		
4.61	-1.67	-1.41
		
4.61	-1.67	-1.41
		
4.61	-1.67	-1.41
		
4.61	-1.67	-1.41
		
4.61	-1.67	-1.41
		
4.61	-1.67	-1.41
		
4.61	-1.67	-1.41
		
4.61	-1.67	-1.41
		
4.62	-1.66	-1.41
		
4.62	-1.66	-1.41
		
4.62	-1.66	-1.41
		
4.62	-1.66	-1.41
		
4.62	-1.66	-1.41
		
4.62	-1.66	-1.41
		
4.62	-1.66	-1.41
		
4.63	-1.66	-1.41
		
4.63	-1.66	-1.41
		
4.63	-1.65	-1.41
		
4.63	-1.65	-1.41
		
4.63	-1.65	-1.41
		
4.63	-1.65	-1.41
		
4.63	-1.65	-1.41
		
4.63	-1.65	-1.41
		
4.63	-1.65	-1.41
		
4.64	-1.65	-1.41
		
4.64	-1.65	-1.41
		
4.64	-1.64	-1.41
		
4.64	-1.64	-1.41
		
4.64	-1.64	-1.41
		
4.64	-1.64	-1.41
		
4.64	-1.64	-1.41
		
4.64	-1.64	-1.41
		
4.64	-1.64	-1.41
		
4.64	-1.64	-1.41
		
4.65	-1.64	-1.41
		
4.65	-1.63	-1.41
		
4.65	-1.63	-1.41
		
4.66	-1.63	-1.41
		
4.66	-1.63	-1.41
		
4.66	-1.63	-1.41
		
4.66	-1.63	-1.41
		
4.66	-1.63	-1.41
		
4.66	-1.63	-1.41
		
4.66	-1.63	-1.41
		
4.67	-1.62	-1.41
		
4.67	-1.62	-1.41
		
4.67	-1.62	-1.41
		
4.67	-1.62	-1.41
		
4.67	-1.62	-1.41
		
4.67	-1.62	-1.41
		
4.67	-1.62	-1.41
		
4.67	-1.62	-1.41
		
4.67	-1.61	-1.41
		
4.68	-1.61	-1.41
		
4.68	-1.61	-1.41
		
4.68	-1.6	-1.41
		
4.68	-1.6	-1.41
		
4.68	-1.6	-1.41
		
4.68	-1.6	-1.41
		
4.68	-1.6	-1.41
		
4.68	-1.6	-1.41
		
4.68	-1.6	-1.41
		
4.68	-1.6	-1.41
		
4.69	-1.59	-1.41
		
4.69	-1.59	-1.41
		
4.69	-1.59	-1.41
		
4.69	-1.59	-1.41
		
4.69	-1.59	-1.41
		
4.69	-1.59	-1.41
		
4.69	-1.59	-1.41
		
4.69	-1.59	-1.41
		
4.69	-1.59	-1.41
		
4.7	-1.58	-1.41
		
4.7	-1.58	-1.41
		
4.7	-1.58	-1.41
		
4.7	-1.58	-1.41
		
4.7	-1.58	-1.41
		
4.7	-1.58	-1.41
		
4.7	-1.58	-1.41
		
4.7	-1.58	-1.41
		
4.7	-1.58	-1.41
		
4.71	-1.57	-1.41
		
4.71	-1.57	-1.41
		
4.71	-1.57	-1.41
		
4.71	-1.57	-1.41
		
4.71	-1.57	-1.41
		
4.71	-1.57	-1.41
		
4.71	-1.57	-1.41
		
4.71	-1.57	-1.41
		
4.71	-1.57	-1.41
		
4.72	-1.56	-1.41
		
4.72	-1.56	-1.41
		
4.72	-1.56	-1.41
		
4.72	-1.56	-1.41
		
4.72	-1.56	-1.41
		
4.72	-1.56	-1.41
		
4.72	-1.56	-1.41
		
4.72	-1.56	-1.41
		
4.73	-1.56	-1.41
		
4.73	-1.55	-1.41
		
4.74	-1.55	-1.41
		
4.74	-1.55	-1.41
		
4.74	-1.55	-1.41
		
4.74	-1.55	-1.41
		
4.74	-1.55	-1.41
		
4.74	-1.55	-1.41
		
4.74	-1.55	-1.41
		
4.74	-1.54	-1.41
		
4.75	-1.54	-1.41
		
4.75	-1.54	-1.21
		
4.75	-1.54	-1.21
		
4.75	-1.54	-1.21
		
4.75	-1.54	-1.21
		
4.75	-1.53	-1.21
		
4.75	-1.53	-1.21
		
4.75	-1.53	-1.21
		
4.75	-1.53	-1.21
		
4.75	-1.53	-1.21
		
4.76	-1.52	-1.21
		
4.76	-1.52	-1.21
		
4.76	-1.52	-1.21
		
4.76	-1.52	-1.21
		
4.76	-1.52	-1.21
		
4.76	-1.52	-1.21
		
4.76	-1.52	-1.21
		
4.76	-1.52	-1.21
		
4.76	-1.52	-1.21
		
4.77	-1.51	-1.21
		
4.77	-1.51	-1.21
		
4.77	-1.51	-1.21
		
4.77	-1.51	-1.21
		
4.77	-1.51	-1.21
		
4.77	-1.51	-1.21
		
4.77	-1.51	-1.21
		
4.77	-1.51	-1.21
		
4.77	-1.51	-1.21
		
4.78	-1.5	-1.21
		
4.78	-1.5	-1.21
		
4.78	-1.5	-1.21
		
4.78	-1.5	-1.21
		
4.78	-1.5	-1.21
		
4.78	-1.5	-1.21
		
4.78	-1.5	-1.21
		
4.78	-1.5	-1.21
		
4.78	-1.5	-1.21
		
4.79	-1.49	-1.21
		
4.79	-1.49	-1.21
		
4.79	-1.49	-1.21
		
4.79	-1.49	-1.21
		
4.79	-1.49	-1.21
		
4.79	-1.49	-1.21
		
4.79	-1.49	-1.21
		
4.79	-1.49	-1.21
		
4.79	-1.49	-1.21
		
4.8	-1.48	-1.21
		
4.8	-1.48	-1.21
		
4.8	-1.48	-1.21
		
4.8	-1.48	-1.21
		
4.8	-1.48	-1.21
		
4.81	-1.48	-1.21
		
4.81	-1.48	-1.21
		
4.81	-1.48	-1.21
		
4.81	-1.48	-1.21
		
4.81	-1.47	-1.21
		
4.81	-1.47	-1.21
		
4.81	-1.47	-1.21
		
4.82	-1.47	-1.21
		
4.82	-1.47	-1.21
		
4.82	-1.47	-1.21
		
4.82	-1.47	-1.21
		
4.82	-1.47	-1.21
		
4.82	-1.47	-1.21
		
4.83	-1.46	-1.21
		
4.83	-1.46	-1.21
		
4.83	-1.46	-1.21
		
4.83	-1.46	-1.21
		
4.83	-1.45	-1.21
		
4.83	-1.45	-1.21
		
4.83	-1.45	-1.21
		
4.83	-1.45	-1.21
		
4.83	-1.45	-1.21
		
4.83	-1.45	-1.21
		
4.84	-1.45	-1.21
		
4.84	-1.44	-1.21
		
4.84	-1.44	-1.21
		
4.84	-1.44	-1.21
		
4.84	-1.44	-1.21
		
4.84	-1.44	-1.21
		
4.84	-1.44	-1.21
		
4.84	-1.44	-1.21
		
4.84	-1.44	-1.21
		
4.85	-1.43	-1.21
		
4.85	-1.43	-1.21
		
4.85	-1.43	-1.21
		
4.85	-1.43	-1.21
		
4.85	-1.43	-1.21
		
4.85	-1.43	-1.21
		
4.85	-1.43	-1.21
		
4.85	-1.43	-1.21
		
4.85	-1.43	-1.21
		
4.86	-1.42	-1.21
		
4.86	-1.42	-1.21
		
4.86	-1.42	-1.21
		
4.86	-1.42	-1.21
		
4.86	-1.42	-1.21
		
4.86	-1.42	-1.21
		
4.86	-1.42	-1.21
		
4.86	-1.42	-1.21
		
4.86	-1.42	-1.21
		
4.87	-1.41	-1.21
		
4.87	-1.41	-1.21
		
4.87	-1.41	-1.21
		
4.87	-1.41	-1.21
		
4.87	-1.41	-1.21
		
4.87	-1.41	-1.21
		
4.87	-1.41	-1.21
		
4.87	-1.41	-1.21
		
4.88	-1.41	-1.21
		
4.88	-1.4	-1.21
		
4.88	-1.4	-1.21
		
4.89	-1.4	-1.21
		
4.89	-1.4	-1.21
		
4.89	-1.4	-1.21
		
4.89	-1.4	-1.21
		
4.89	-1.4	-1.21
		
4.89	-1.4	-1.21
		
4.89	-1.4	-1.21
		
4.9	-1.39	-1.21
		
4.9	-1.39	-1.21
		
4.9	-1.39	-1.21
		
4.9	-1.39	-1.21
		
4.9	-1.39	-1.21
		
4.9	-1.39	-1.21
		
4.9	-1.39	-1.21
		
4.9	-1.38	-1.21
		
4.9	-1.38	-1.21
		
4.9	-1.38	-1.21
		
4.91	-1.38	-1.21
		
4.91	-1.38	-1.21
		
4.91	-1.38	-1.21
		
4.91	-1.38	-1.21
		
4.91	-1.38	-1.21
		
4.91	-1.37	-1.21
		
4.91	-1.37	-1.21
		
4.91	-1.37	-1.21
		
4.91	-1.37	-1.21
		
4.92	-1.36	-1.21
		
4.92	-1.36	-1.21
		
4.92	-1.36	-1.21
		
4.92	-1.36	-1.21
		
4.92	-1.36	-1.21
		
4.92	-1.36	-1.21
		
4.92	-1.36	-1.21
		
4.92	-1.36	-1.21
		
4.92	-1.36	-1.21
		
4.93	-1.35	-1.21
		
4.93	-1.35	-1.21
		
4.93	-1.35	-1.21
		
4.93	-1.35	-1.21
		
4.93	-1.35	-1.21
		
4.93	-1.35	-1.21
		
4.93	-1.35	-1.21
		
4.93	-1.35	-1.21
		
4.93	-1.35	-1.21
		
4.94	-1.34	-1.21
		
4.94	-1.34	-1.21
		
4.94	-1.34	-1.21
		
4.94	-1.34	-1.21
		
4.94	-1.34	-1.21
		
4.94	-1.34	-1.21
		
4.94	-1.34	-1.21
		
4.94	-1.34	-1.21
		
4.94	-1.34	-1.21
		
4.95	-1.33	-1.21
		
4.95	-1.33	-1.21
		
4.95	-1.33	-1.21
		
4.95	-1.33	-1.21
		
4.96	-1.33	-1.21
		
4.96	-1.33	-1.21
		
4.96	-1.33	-1.21
		
4.96	-1.33	-1.21
		
4.96	-1.33	-1.21
		
4.96	-1.32	-1.21
		
4.97	-1.32	-1.21
		
4.97	-1.32	-1.21
		
4.97	-1.32	-1.21
		
4.97	-1.32	-1.21
		
4.97	-1.32	-1.21
		
4.97	-1.32	-1.21
		
4.97	-1.32	-1.21
		
4.97	-1.31	-1.21
		
4.97	-1.31	-1.21
		
4.98	-1.31	-1.21
		
4.98	-1.3	-1.21
		
4.98	-1.3	-1.21
		
4.98	-1.3	-1.21
		
4.98	-1.3	-1.21
		
4.98	-1.3	-1.21
		
4.98	-1.3	-1.21
		
4.98	-1.3	-1.21
		
4.98	-1.3	-1.21
		
4.99	-1.3	-1.21
		
4.99	-1.29	-1.21
		
4.99	-1.29	-1.21
		
4.99	-1.29	-1.21
		
4.99	-1.29	-1.21
		
4.99	-1.29	-1.21
		
4.99	-1.29	-1.21
		
4.99	-1.29	-1.21
		
4.99	-1.29	-1.21
		
5	-1.28	-1.21
		
5	-1.28	-1.21
		
5	-1.28	-1.21
		
5	-1.28	-1.21
		
5	-1.28	-1.21
		
5	-1.28	-1.21
		
5	-1.28	-1.21
		
5	-1.28	-1.21
		
5	-1.28	-1.21
		
5.01	-1.27	-1.21
		
5.01	-1.27	-1.21
		
